BLOCK_NUMBER,BLOCK_TIMESTAMP,TIMESTAMP_SECONDS,TX_HASH,EOA,TOKEN_ADDRESS,RAW_AMOUNT,TOKEN_SYMBOL,DESTINATIONCHAIN
39015440,22:18.0,1675768938,0xe7f87b06ccb5ad7a42f031ac2f1072b2439dea088034f81d41b193ca6ac448e5,0xeb12309e2b2028e2c55891a97477efdf85820914,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,3703564,axlUSDC,Fantom
39400766,29:43.0,1676651383,0x9336d89ed3eb115f5def7c79e5df1e6cef120084ee4c236673c4e42c1958f930,0x7ce7fa2d3447c952eb7b284fa833db2c79efe9a2,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,2512039,axlUSDC,Moonbeam
39515997,30:34.0,1676910634,0xfd5820330d205d3398edb12b8d418f29182e23bbeb17e75a7a5de2b871e95fa1,0xe63586b15240df141ef32cc767fa3df4cd730f37,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,4998487,axlUSDC,binance
39329313,10:18.0,1676484618,0x854e68d36101e1535af915b0f4a821718787b5b51939aa7af2e187214488bd75,0x0bad412e72ec0ead80bd5441f33561ba59918e04,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,2148524472,axlUSDC,binance
38804456,26:56.0,1675301216,0x149196520d575a1cf32e6ef2d2604c5252bd21df13ac904dcad856e8809fb027,0x2c67208f520a9345c61d851697f1723e20e50be8,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,61647,axlUSDC,Moonbeam
36978202,15:23.0,1671365723,0xe8a9e4363c98897d37027f571738531dea7934da0183ed49e1cf88644f271e07,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,80,axlUSDC,Moonbeam
38776859,38:09.0,1675240689,0x11196d0d9a4e29b931fcc63fc85dd816dba088db1243895532ba657dea1844c4,0x2e1bfb63fb937b0d8b5d48983c640677c5cd7eac,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,5405025,axlUSDC,Avalanch
39015420,21:32.0,1675768892,0xcfbb22c6d216d726b28c0d18609e1b39a42e19ae46489d293d59dc28b854b131,0xbca1963bb0c171d71b713a582259946293a81025,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,3456301,axlUSDC,Fantom
38868722,49:48.0,1675442988,0xfeedaf60848152570be735426af31c5cad225cf915981de948891265cd385923,0x3734ef40d338937a9ffb2c5e960b597ae7e51de4,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,99999827,axlUSDC,Avalanch
39411275,21:19.0,1676676079,0x9e335a9f3a10fd4f450fb7d8c2fcefc791e6b6f20b24ab8e4dc96d27a3691a37,0x4c2c5be698c300533e9c3c57234d2bf7bc2772a5,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,12371961,axlUSDC,Fantom
39139397,23:24.0,1676042604,0xcb16809f8036d256aa28d34767618575e51f934938cc179ba3f20bb41dc9b06b,0xd8005e8edf656f8c9ee82287390b5a1ed8614211,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1294685,axlUSDC,celo
39712172,06:52.0,1677370012,0xd07348a7ece324d6ecffb741e54a239986fa2c5cd77df367304aa4ee178866a5,0xb4df8032f321a7192ac81aafe7fab0dec25aba3a,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,49971077,axlUSDC,osmosis
39632286,45:26.0,1677185126,0xfbcf17edff314c692397362cf967d26467080c19795a56efc6996ee6026268ae,0x31331ec182777b3e3cf127f4709a8aaa8f76e549,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,708661404,axlUSDC,Avalanch
39705482,35:35.0,1677353735,0x2dcf1ecfe02dcdefc1913f2e0db0286a3007d33ab7fe35c892fb185873827e00,0x7fad11f0dad454113c3c49ab640db938ebd22185,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,12130114,axlUSDC,Moonbeam
37589737,22:51.0,1672680171,0x2353b183610cf9b8c88165a32570376d0e7e21a7d7c6f58bfcddc16aa463f855,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,10123223,axlUSDC,Avalanch
39333843,09:27.0,1676495367,0x14c816f22504c1ab6db5965191efde1464e28ca089a9dd0275786781f9e85dd3,0x9db8fb21b1ca4d8994203e4457571d6759e525ce,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,496366972,axlUSDC,Fantom
38601760,53:14.0,1674856394,0x5e39b1e3452497cfe975501d3e4cb9c07d70ce026ffc9a6724f81701e351b316,0x8af962c13411f10214d5b50e4beacec42f37c537,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,29136037,axlUSDC,Avalanch
39553801,45:32.0,1676994332,0xcb232666f90de13ce3e87aedf628ca1ef9d02de09a1546b1af8d4582b696a027,0xc030d72bd73ac27dd34afa0aaba6e982ada76f0f,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1998389,axlUSDC,Moonbeam
36748153,09:17.0,1670864957,0xd0c7f7b41fc0f0a0015eeedf367a21bd13f32c2d96657a0cc9225c1f90708a50,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,883,axlUSDC,Avalanch
38971015,55:03.0,1675670103,0x06d9bb191a6be549630153edd8e5242d03b6127f74dd00a21b32a69bb1b61d90,0x607683446430f1996bd700b3bd6621cfc565b5ac,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,40434658,axlUSDC,binance
38822084,14:08.0,1675340048,0xd3b93eca33d19d5a3cbea252b73a60e0bfe1e6a69e5598af342f9c2ccf56e3e3,0xfe5bab72af1aea76aabc28562e584e59d2708196,0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,1534403273,axlUSDC,Fantom
