BLOCK_NUMBER,BLOCK_TIMESTAMP,TIMESTAMP_SECONDS,TX_HASH,EOA,TOKEN_ADDRESS,TOKEN_SYMBOL,RAW_AMOUNT,DESTINATIONCHAIN
16426406,05:35.0,1673957135,0xee84080667ae291382f747169bf47c466520064aa3a0fe3a691d5e7ae070494a,0xa53e96aab610264891f7132aac720f0530473757,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,39008969,kujira
16645828,41:11.0,1676605271,0xb1caa1987a110da02b7c74d7c46eece3f4678cc9322852524947128411a8716d,0x8666dd0923415f580635c363ad83bbedc31e0db6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,571440955,Polygon
16541528,51:35.0,1675345895,0xffa40fa6a6e0678229a7bdbd89ed6ecb6461092d26fd56e124d23b91f38e57a3,0x8ebed0ff2b0232b0aedbfe6e9c0f72ac72577869,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,33376603,Moonbeam
16087822,19:11.0,1669871951,0x7106c026e942a5c25f594858590123518537ff8f346e72c8a7d191853f6e2d32,0x3e897ff1aec9a7b13538f628495fbd90fb0669ff,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000,Polygon
16216959,29:59.0,1671431399,0xbfa034864132dad82dab84b20df96f76a38c1739674f5736f810e2fa91b54bd6,0x224dfb76b12cc78fb6b4b2eef9a60db8a68a2041,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,52973676,Polygon
16541457,37:23.0,1675345043,0x5cee46ad7200099836746be6079efea6a4de8db4b6b6267cb86df9867a66fba8,0xa27cc966246eeb9589525012dcdd32ad0908517b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,83539432,Moonbeam
16166402,00:23.0,1670821223,0x929731c4364aa6280892daea9a6ff6b09387fef78a17003a07ffd518920d04e5,0x3e897ff1aec9a7b13538f628495fbd90fb0669ff,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,12399874,Avalanche
16166403,00:35.0,1670821235,0x5887e7a4fcd2a916d16c2c57b28c86a75570536c6c8cd80b21da1d7890b60f65,0x3e897ff1aec9a7b13538f628495fbd90fb0669ff,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,12399867,Moonbeam
16450988,25:59.0,1674253559,0x968cdc87502b46236c234fc665707e999dc8d95f11ff7d8a2aa666a1c8e1444c,0x3e897ff1aec9a7b13538f628495fbd90fb0669ff,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1650142,Avalanche
16656639,15:11.0,1676736911,0x1b5e8b5e0ff2de2da659ef3093373d89cee52e9cfef7be72a192ef5bdf35cdf1,0xe98cff0706a985a11ed0cb2ed8f707953d89490d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,169236705,Arbitrum
16426154,15:11.0,1673954111,0x993198e21bd95f2421252255cdd164d4d5c4b05655a54b959eaecbc509861720,0xa53e96aab610264891f7132aac720f0530473757,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,77915594,kujira
16098396,44:11.0,1669999451,0x592607756acd70d37bdc1c1a021e2d9ff4a8b2d40964d0ccb0d8f603aa0339a8,0xb9f3b3809b730d436896e76aeb9c363c9de7954d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1273314,Polygon
16677368,07:23.0,1676988443,0xcdfa36d720a371312d6e4d2c338b48f978bb62f65e5bbb52b20ff42322ef5158,0x884c5870fb74345677d1d1301b8f6fafc48ba399,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,634772764,Avalanche
16546617,58:35.0,1675407515,0x3fc4907f186f15d8bbddbb922e73cfe3b2059588e80799876318aefe74e3eb5f,0xe5567f4f90b2bf45a859d0bc6377c564962a2d46,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1599000000,binance
16568399,57:47.0,1675670267,0x941b15c73ad4597452156e41f084b4e08672a01763a317e3179d71f2d9e475eb,0x49e826c0e928d930c48a8e33ec2580f03155cd71,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,199989861,Avalanche
16707762,48:23.0,1677358103,0x8132da571a4b23350121be532c016932b7ec6053de37184dbfaf3731726a6a4d,0xb6683ad5656241b200421a0aca57c6e5c1a2b3ff,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,124794928,Moonbeam
16547748,46:47.0,1675421207,0xfbaa70be3aad65b5f2fd65250ecf7b4e72ba142d6dba8612504ea06fe60e4b38,0x1f8a579a3e16cfe04197b6fdbd3be2af82631645,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,130855166,Avalanche
16586087,20:23.0,1675884023,0xaf0c5af419b4c4e50586936e0acb682045cde31354aa20bfea66228a25663af0,0xb6559ad8ac49e47f79677b7a00b55e6727297fcd,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,16413657,Fantom
16024928,23:11.0,1669112591,0x60fa3f62c7257cc2fbfb0e736f22042236f0375a321c1545432df4235da24dce,0x224dfb76b12cc78fb6b4b2eef9a60db8a68a2041,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,129585179,Avalanche
16722485,23:59.0,1677536639,0x1cb6822a93531e640d9cb44446a144acbe6c01d52542b3b073fc44214ca77d24,0xc85c7fb7e76f02186550eaaa7be4505726d59ed4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,300180339,binance
16552487,37:35.0,1675478255,0xfba9dcab021bccadb7a0514e2ee1510b349ba354bf44943b03cecb25ec5aa437,0xa9ec08edd196b91bc9177420137804be1d6efda0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2974564383,Fantom
16098482,01:23.0,1670000483,0x443e2b09ebd50cc7872abb82c3c15931413ef07acc9af32d95fc3f1faf84caa0,0x61be3ab867c83c04f156492eb487b13fc9a44583,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,47000000,Avalanche
16098398,44:35.0,1669999475,0x5daf6374b712f249e8c7087839db8d94b7bbf0d79313f65e88b4adc738c2312b,0xb9f3b3809b730d436896e76aeb9c363c9de7954d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2546628,Polygon
16671640,48:35.0,1676918915,0x3b4b3cc7443d1feb63fb89754c65742f592dbfaae78286774c9d6607fd3d7066,0xb0460d5cf6f6aa6bd18490ac008e3f7d71d276a0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,507747845,binance
16698163,22:11.0,1677241331,0xf8f6529923ab7fb77dd2769631f46b32e6f8bc6fe8122b3710daad3aed5e1674,0xc440010ac7f3c592c4a348100e72b42520eb21e2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1644516356,Fantom
16530898,10:47.0,1675217447,0xd77de328a84d312f98ee9f1616ae0ce3ef1b6799dc9c44bdbee8e201ce1fbdaf,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,400000000,Fantom
16528693,47:23.0,1675190843,0x71735125f466f7271eecf4612a5d12132e85db3069013722f92856e0a406a473,0x8129c94d2f2b18fa4b63bd0a3b64ede4823374ae,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,200000000,Polygon
16666713,12:47.0,1676859167,0xfdc89a7aa8f82367af58a08949bb302ce3a1521d07c66ca3d99519e3a0eef13c,0xebb1110cb4f95b779b2239702f39b452353295bc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1167170232,Polygon
16656379,22:35.0,1676733755,0xf413a8b9a29170cb5897a7c8696a2b77fffcbb321800124ca1b8d90a9f509302,0xf71192613e22612c8494b2786e811be4cc95397d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,304341226,Fantom
16508259,19:47.0,1674944387,0x4c407601e8f2b67c75c1be9b2e2b6443dfdab8d5804cd967396f81dc72ad814d,0x66a254f4265ba279b282e7e44a7256e370d8b950,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2600000000,Avalanche
16693525,39:35.0,1677184775,0x6ec0fe74dd4d9bdb1878d7b52e5069116aa034ae49f8ef20a95911ebd5e4da67,0xef8ee41b5f1a62f3ae191f4004cbaeee686dfaa3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,8248070944,Moonbeam
16163797,17:11.0,1670789831,0x48eb47fdaec9ac7ac3fc71aeb3cba66e7dc4638a78e1c68ebc832778b095a423,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,126576,Moonbeam
16577909,51:11.0,1675785071,0x5f7a644e46b767cd6d060b402076ab199afb8049c4d76000f567d5ce06fff368,0x159eed89294e8d11172128997f4aad074566a596,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,8122582,binance
16515074,10:47.0,1675026647,0x144db4d36e88ad595c479a793f414695d717c422c558d93b7e6985aee534bd64,0xa2b4d3f03b12cbe405827d171f5efe73fdfbfe83,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1629426,Fantom
16554905,45:11.0,1675507511,0xe4b2c12c56323d323ae5380668712b500b1753fc4d99a39ae0b5549749547449,0xc48e307d6969ade25ea283abf64f83880667882a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1536066743,binance
16515082,12:23.0,1675026743,0xe55507636707651b2beb2ddcbed37d72483694d7cd9f7db0a982344a2d6c4346,0xa2b4d3f03b12cbe405827d171f5efe73fdfbfe83,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,24441726,binance
16515071,10:11.0,1675026611,0x8f8da835e44acb05260df33843638a320264c2e053bae45139e502cf205bf9c8,0xa2b4d3f03b12cbe405827d171f5efe73fdfbfe83,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,16293258,Arbitrum
16515075,10:59.0,1675026659,0x8fe26ea0bb79dac0606ba6ab5320a4d3bd74b80b1e6d171b4269dbfe743f661a,0xa2b4d3f03b12cbe405827d171f5efe73fdfbfe83,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1629426,celo
16570912,22:35.0,1675700555,0xa0dbc512c502c4751783e0e9ae347c8cdb5b8bf6c5bc593a2c137337057cc923,0xbf4a60736dd30b807e176e97ae2fd551d0764eb2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,329504407,Fantom
16672998,22:35.0,1676935355,0x40b0cd61fb51e30a961cc9c626c2ed3b2cbb3c8f03cfd82f6e80e34dfda35574,0x2ad3285442fcc4e3eb7ed39a08cf2804d0b547cb,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,10156893,Moonbeam
16572762,34:11.0,1675722851,0xe2d921dd07a3458277a307a8990e49399f29ba96f03f7ef49f2eef49241eecd9,0xe56ff588483f3e5c214ef568643ce47a828a7fbc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,21193525,Moonbeam
16545777,09:23.0,1675397363,0x06ea4832ece181e4ac5f45e5f2501fc24c4b746c03b141ca21bc02a26024d4d2,0x5cef77d87c4c2b0eb17056bba8e015fc5472709f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,81690368,Moonbeam
16670131,43:59.0,1676900639,0x885e1846636a21553d60cb073df39b059c939b34f11f3191ceba2bc26d8eb33a,0x1b2d8e2bfcc8f161ff7b9a9de96dd440420815d9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,7000000000,Fantom
16707646,24:59.0,1677356699,0xabdbfc343d647480c24235f63f5d7168339f85ac3e60fead1ca3917c132cf3a5,0xe033ef6eae72287766b2ed148aa03533373c1dc3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1088418704,Moonbeam
16609856,00:59.0,1676170859,0xe522d04b3bc012c7950ae5d352e0d066d1da3a5d207ef693c07353c808e56d6d,0xdec7778a7e416b0f4988bb1faff70ce9fad6c233,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,306022915,Fantom
16161219,38:35.0,1670758715,0x2cc22f647f65aec5905c9cd9224a8f79b78931f805c2d7ad96b535338ecebeec,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,126972,Moonbeam
16544079,25:23.0,1675376723,0x696834b546d1a3697cfeb3506d163efb1b58cd1c2a2f4bfd793500b8aca1236f,0x306de5f79f5f03e2145b9e777d2dedee2107d86a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,115077129,Moonbeam
16544049,19:23.0,1675376363,0x820fc7eebde54cc9abeb3c70e1dffc1d0e6c2c88d7bb74549a2101e560f9af04,0x798c7c66bf5576b2f8d089b80f0e90b822267462,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2000000000,Fantom
16527886,05:11.0,1675181111,0x7bdb54efd6a31aedadc3d96d211407897cbed30b9d66f089d6a310e59657d67a,0xd36aac0c9676e984d72823fb662ce94d3ab5e551,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,317265596,Avalanche
16594812,36:23.0,1675989383,0xb8f5e541d874e46b3ca15a255693df6a4aeb057537d78046ce272de204b0b90a,0xfe5bab72af1aea76aabc28562e584e59d2708196,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,309111508,Fantom
16595226,59:11.0,1675994351,0x0ad862926e6db2ef9aae7fd5ff67f1689275900f1ff52566758c7076dd5ff821,0x7738360bdbaa033abe9e178f5b9a854e6e195adc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,284909200,Moonbeam
16639739,15:47.0,1676531747,0xe21d632de049b41113a038acda0151bcd2bb0cfb2fe8ae43deb1e62b03d6e350,0xd339d3d9b32dfaae52352a83de446834a9d4316c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,151039909,Fantom
16653802,39:47.0,1676702387,0x3a905aeaff2b05481747be1ad994b92288f59cb76f0a5a8ad97247fb6c20d765,0xbf41f3173c91cdcba6be8f2053d0b518de4aec48,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,864253193,Fantom
16573136,49:11.0,1675727351,0x27bc294044ac03ad372eee602cb09e855ff23095d517919ec86f788f1ce12b76,0x3110d68e97947116db5ed7e810c6ef5b811d203f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,48225367,Moonbeam
16640377,24:35.0,1676539475,0x11747e7542e3bcaf409f88f72de138a843b30043c45ce2597de9f7a2aa8feff2,0x1b135921adf0697552ca62c4fe8b0ba83af17982,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,40000000,Avalanche
16358050,00:23.0,1673132423,0x069d9dc553d92f86d46ced4c7de4ac2e6e960cb0af2fa0a59f8e207f7cbbc84d,0xae23b0cfcbeecb2b75f2a62515040c43c2f2f897,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,113424998,osmosis
16667869,05:59.0,1676873159,0x2c902b62049519f3ece4cd99f75724e1c1e69012b5dcc2dbd958f57c53254d21,0x0213a402474495d09431731e80301cd93f3db26b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,168544913,Avalanche
16620754,32:23.0,1676302343,0x8df4f75f7ecb984f41e560898476cad00ad366f0051fe0fc2c731720e4981595,0x2e727a110b0256e26e1311b557d53ff47a53f573,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,178665148,Fantom
16723066,21:11.0,1677543671,0xd34f9530c74948076d896520d88b35730d2da7575e2a3d64cca326c23d76b0ea,0x83e52aaf8889c997afd2480e1d6645acf44aa98c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,89148414,Moonbeam
16543017,51:35.0,1675363895,0x543bbf6e354f49a1a6097696e83c15763582a496eeba9e0844db48543d7c6edf,0xf73bd5710d3e3d4e8db7ec6058f9fb77ff8414e9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3055335951,Fantom
16598237,04:11.0,1676030651,0x03d104bb17af6c02542d94c28cd8c407ece73ef37488ee82367e29fa208bd73e,0x1d20d526b211ac720a7d4d65282422b057ed1bf2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,199343861,Fantom
16543114,10:59.0,1675365059,0xb4fb7904bb6f660a2461013ece7b3f142d4160a9b04076698f37ce9a57444ea4,0xa2aec6252daf25a25bccbfa2f482d493a3f94760,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1207862267,Avalanche
16350427,27:59.0,1673040479,0x8741383c35806c600f8cc7f396554f381a466afe4566575104d7fbeaa0ea4011,0x6d0f4c545363cfbe4e326075a6dab556d0c66dd8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000000,Polygon
16635554,12:35.0,1676481155,0x8c6552987380a40106bf5e64f6675656a95c4717bab3832c642a6d68a3d1c268,0x9a6687e110186abedf287085da1f9bdd4d90d858,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,138767819,Polygon
16730413,09:23.0,1677632963,0x81a4c9b664941ad68e104cc885dd206c15b713af32ebf9e21892733ffb6302c1,0x1bad88b7e164025989b149f56f4c99274b7f34e1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,71864963,Avalanche
16095698,42:23.0,1669966943,0xf74068e736095b2c6e5515bdc7f48750055ac4a746b2892b2d78c0c927c3efdf,0xa48ede22744a055bfa5ea4be441742299c684efb,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1270204,Polygon
16664908,07:47.0,1676837267,0x80227053261e0c308161d8dd859f3013fc00a677fcc3445013be10a2f5f43e69,0xbbe27f9b417d3a3092ef04ea3453da2154a5a35d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,58503646,Moonbeam
16711246,33:23.0,1677400403,0xdd22e359b3ce0b45247d7de9e868e468cbe2b17ca3aae10319ab3d109997f561,0x630e56e37395c53bee8a9fa1e2964ccb84ff62b6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,223659956,Moonbeam
16091194,37:35.0,1669912655,0xb2adf557620c801c91f73cee8e729e446a6c4dfadea5a8abdd41479e2ec6eb20,0x61be3ab867c83c04f156492eb487b13fc9a44583,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,12646725,Avalanche
16091196,37:59.0,1669912679,0x72d9236fc714057d821b3860d831440ebaeb40214f4b6f7662e918361e6ffd70,0x61be3ab867c83c04f156492eb487b13fc9a44583,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,12648545,Polygon
16665079,42:35.0,1676839355,0x20450ea5dc5b7e59176afea6b8655af7217e88c13182f55192bddd3221972a74,0x638a8d6d66eae8f68ee75ace98fe2a44312ce471,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1997623183,Fantom
16627411,53:47.0,1676382827,0xbaa7082c75ed34e245d3fb5d5c45ee049cd5b5b50e27320d670c0f28e6e89d3a,0x9ebcf36e2478139f00dd37446606f4a3b6c9bd83,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,57493449,Fantom
16612536,59:11.0,1676203151,0xf8703916161764431c23c9114df8c280c4d417d19b8da6d7e7db1c87d7f1922a,0x4296f293528edd013f8ae8b3fc5448524e898010,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,15328851,Avalanche
16575270,59:35.0,1675753175,0x2a78439d2b0e373f56f7da19915b8a53b0610eee3aecb15fde15c4727c6d3a02,0x13ad046c9e2cfc7080b39baad17104240145e22d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,699508944,Moonbeam
16728119,23:59.0,1677605039,0x1a729d8bbcafb04eecd041549970d7a13a94b476f09fa446e381f471ba0fc959,0xbecc21f3ff8d379aa86e853e9fd8d49569dcb316,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,327493328,Fantom
16720869,58:23.0,1677517103,0xe18ac4d35a11d1d02457d9ec76dbcd5429057d52b2d482e13deeca1d74d2edfd,0xf357f22df653b5e0c0d8bccf2a3ffa4cef0a0fb5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,179626032,Moonbeam
16487330,12:11.0,1674691931,0xd836aa700457e9297da617d73ade3918b21dfa1f62e2ae997300b41a585b36bd,0x3de3a257f0e50af9bf48aea633e06085695d9c1b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,100000000,Arbitrum
16715094,31:11.0,1677447071,0x96f413824ddadd0071ee363e9a5c2920eac7ba6ea3d8f12907eb6983be5567ac,0x2ef104aaf27da696054114588fc3e809092c15c9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,163566476,Polygon
16572132,27:59.0,1675715279,0x0d3e0be3c82fe0c2510b3b1cce0066d2811253c8f5c0e2438d0272b28a9da8b7,0xb0a5a25537c03450c677ac70ca7fa8ee42eadf9c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,332880270,Fantom
16488375,42:47.0,1674704567,0xbbf470004ccdfabbb8c51eb1e97a5253202e98fd747b11be1ab77077b837ce2b,0x8af962c13411f10214d5b50e4beacec42f37c537,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,11274149,Polygon
16559943,37:47.0,1675568267,0x4f859b017104f386ca4b268eaf26b67483cdc5690c101acc9cc89b7463bcc0f4,0x18528de7a2b94e13a6e2f2c4fe5da6a86e331f10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,65099266,Fantom
16098400,44:59.0,1669999499,0xa39f3760b26b497399e322392891acc86f458b19e407e55e29601b95c23bd6d0,0xb9f3b3809b730d436896e76aeb9c363c9de7954d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,3819941,Polygon
16156352,19:47.0,1670699987,0xe6b3c55cb696c3775c5e6426f2f9becfc5f97a08c3f2e45479275ab160edc519,0xb9f3b3809b730d436896e76aeb9c363c9de7954d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,200000000,Avalanche
16645227,39:35.0,1676597975,0xe2f1e718ac934fb62b34ad6ad4a4111ef551405f05f533b240dec4a9fe98dbeb,0xa01de7cf8794317b6caf5f719e87151ae7296f31,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,54000000,Polygon
16546062,06:59.0,1675400819,0xcba1c7370542a61d8652ad916cfe1d94a295691d6335ac81247567e431b4ac07,0xf114fd871c18bea315f639266bb43009ec82685b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,278706795,Fantom
16573167,55:35.0,1675727735,0x9e6d31652871589bff8a33adea5516cc009cf9b7850ec9369dbfb3e32415b85e,0xcc89ad1ecc174234b92df36c24a8cc9e41964a2c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,6000000000,Fantom
16576538,14:35.0,1675768475,0x8147db703f33aae29b6d9901ee1264eb60c36bcd10101550e1c94b2d4698b1a4,0xcac5d9ec254a61eaf7218cada297d6ace0a75761,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,101595993,Fantom
16735975,54:35.0,1677700475,0xf9dfc16e03fcdbe7162dd7a73352dfb92cf2517b9cdbf4dc2c159d5046c9139d,0x9761e03480732e5c3de4cf8da07399f81566d541,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1633128,Moonbeam
16598141,44:59.0,1676029499,0xf335a61c66e4460588633a102d557dad6f1eafe90ad9d129a640db09d800d95b,0xe6ed4162b3db20508ee124371db1f0b6f1ab33b2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,5000947,binance
16696863,56:47.0,1677225407,0x8056b295969c0bef04ab9be56b09c0f0c3ceaad9bc1659276989afe978425d63,0xbaeeb113dc6fc6a67b5a0bcb8154c6b71081d3b9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,8000371618,Moonbeam
16636443,12:35.0,1676491955,0x3b9075539f31e7a7058d272ebc3ecc25d25198ef521da010b47951a93e6f5496,0xb3f6872e6ffea3f8da7a5d5eb52ed2a5e15d60aa,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,498655152,binance
16636183,19:35.0,1676488775,0x37f8efe09334b059f9b7c72b54145cd448472fb1c40495149dbfba639a0bee6b,0xf7434638a7d52e44859a55fcf7c13dc9ddc4b140,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1604447806,Moonbeam
16661663,12:23.0,1676797943,0x940ab26df531aeace98a0a6914414eed135bcfddaf56ce78477450c71e89d7b0,0xde09e48ec3e1ef54861b824cd3a2067111b601a7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,8441215198,Moonbeam
16661661,11:59.0,1676797919,0x5ad71318372a27df230b3831939a60d3e389fb17ad4ceb2802ce206f40f5c74c,0xde09e48ec3e1ef54861b824cd3a2067111b601a7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,8446761192,Moonbeam
16482129,45:11.0,1674629111,0x29e6f5cf12df5f6f19edecfc231c2284ded8aa23bf596c24fad7b42490d56401,0x8af962c13411f10214d5b50e4beacec42f37c537,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1547622,Arbitrum
16553683,38:23.0,1675492703,0x836a34efa673d9ee1df6fe69d881ded9eeea280f6ade3562c864ec24bf7d025e,0x7f07f7eb4e510e20e50fb75b0dc890db7d49334c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,397861700,Fantom
16546621,59:23.0,1675407563,0x9a3b371ca63a59345b839994624a7ef0385695415db4664b7b6ece75c3ba3332,0xe5567f4f90b2bf45a859d0bc6377c564962a2d46,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2400000000,binance
16632491,55:11.0,1676444111,0x95059b077bb173f25727bec70742751270a3171013fc40e612a701be186a697a,0x52e0b02a98de6829d4dd542656a9c92c0c82d944,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,2024639125,Fantom
16453386,29:11.0,1674282551,0x0c6fa3893b2b4fb658da18fdba14b157c0cb6fb8702721a6163d72ba96801291,0x464a64328926c86d7e7b4d154274888b7726f102,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,1000000000,Polygon
16632288,14:35.0,1676441675,0xe5356fb778f679502614367eed63ad8028c0ca0549a8bf3dbd0080457557ba69,0xa337e0ffe35896c3acb4f21cd4469f4b647b8875,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,5001774023,Fantom
15983854,43:59.0,1668617039,0x09f6106db0dc8b387ad11c5cd87bee8590341c64b38dc80952742cea07961a5f,0x661f947aad0916cf177e764c6fda2d4902f993f1,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,12033920,Avalanche
16703543,31:35.0,1677306695,0xc4884471a9193d9db3270c7861f1bd5f173d535fb392fa08aec3ca6672efe391,0x533be0e909309adc0bc9fbc95692fa5bc42eb8d6,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,USDC,4401752629,Moonbeam
