BLOCK_NUMBER,BLOCK_TIMESTAMP,TIMESTAMP_SECONDS,TX_HASH,EOA,TOKEN_ADDRESS,RAW_AMOUNT,TOKEN_SYMBOL,DESTINATIONCHAIN
26228123,58:04.0,1676339884,0xe0fd995d2365ab48adfbae8cae56047497cf8bcd91ff6106edf7dd3f140b719a,0x4edc01b119a224dbc0fa1297a6aca3f02af5a58d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,4372675,axlUSDC,Arbitrum
26557474,25:55.0,1677007555,0xab7bed30d7aef578ac5aa977c0259692b9987f705b326506a8a9b119a2be66da,0x4edc01b119a224dbc0fa1297a6aca3f02af5a58d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,10509174,axlUSDC,Arbitrum
24697647,30:01.0,1673227801,0xa7e25722b0188c39fdc7ba1647fd946491d563cbf6bf088e26e356d2e34635c8,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1220672,axlUSDC,Polygon
25880772,16:08.0,1675631768,0x1a907d06340abbb34a258044c024716ee66167f34ed56e06a5caf59ef7f82d70,0x3e897ff1aec9a7b13538f628495fbd90fb0669ff,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1972648,axlUSDC,celo
26237784,32:35.0,1676359955,0x8226000052e4fe4eca1e0cd6eea67305f2517cd4d5472655a3a2cba7e10581ce,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,5000000,axlUSDC,Arbitrum
23252492,09:53.0,1670260193,0xe3cf2cce092e7f53a5ead6440a8dfff0251952259e9170df23ece066ce585b02,0xb9f3b3809b730d436896e76aeb9c363c9de7954d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,6854390,axlUSDC,Moonbeam
25500850,03:04.0,1674864184,0xc353d1b9bbb0b116e156983a93bf7572ef4eee6f41232d434d809badf4a89775,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1670041,axlUSDC,cosmoshub
25124944,43:46.0,1674096226,0x7027ca86db64245180e633263675f3572234d4159ff5726f685267b02cbaa072,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,15755,axlUSDC,Moonbeam
23816632,28:39.0,1671413319,0xb70994f4ee6835011bbd47fc88fa0bce9dc3b3cb297f62494fa89a929a667980,0x0c5b23aa81e6e16a98d6b2d015397b2860c8f480,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,119926,axlUSDC,Polygon
23365941,04:59.0,1670493899,0x9e5ab06e2e4a40b99133566861d3335945081e9d9228c24f022d0ffb22a39cbb,0x61be3ab867c83c04f156492eb487b13fc9a44583,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,13162540,axlUSDC,Moonbeam
